address,province,city,district,latitude,count,longitude
安徽省合肥市长丰县北城明珠小区,安徽省,合肥市,长丰县,31.970671,-1,117.260208
安徽省合肥市高新区岭湖墅,安徽省,合肥市,高新区,31.823151,-1,117.149162
安徽省芜湖市南陵县新世纪花园,安徽省,芜湖市,南陵县,30.91469,1,118.34079
安徽省芜湖市南陵县籍山镇东门大桥天禧楼小区,安徽省,芜湖市,南陵县,30.921285,1,118.346512
安徽省芜湖市弋江区中南街道江岸明珠,安徽省,芜湖市,弋江区,31.316469,1,118.370056
安徽省芜湖市弋江区南瑞街道江城国际瑞华苑,安徽省,芜湖市,弋江区,31.301571,1,118.394119
安徽省芜湖市弋江区江岸明珠小区,安徽省,芜湖市,弋江区,31.316469,1,118.370056
安徽省芜湖市无为市严桥镇响山中学,安徽省,芜湖市,无为市,31.443069,1,117.798828
安徽省芜湖市无为市无城镇凤河路金河小区,安徽省,芜湖市,无为市,31.30776,1,117.90554
安徽省芜湖市无为市无城镇府苑小区,安徽省,芜湖市,无为市,31.305161,4,117.899757
安徽省芜湖市无为市陡沟镇凤凰桥社区薛巷自然村,安徽省,芜湖市,无为市,31.404517,1,118.085966
安徽省芜湖市无为市陡沟镇陡沟社区健博花园小区,安徽省,芜湖市,无为市,31.356446,1,118.018349
安徽省芜湖市无为市洪巷镇青岗行政村陈一自然村,安徽省,芜湖市,无为市,31.096405,2,117.734048
安徽省芜湖市无为市高沟镇健全行政村东湖自然村,安徽省,芜湖市,无为市,31.125076,1,117.925491
安徽省芜湖市无为市开城镇羊山行政村羊场自然村,安徽省,芜湖市,无为市,31.316503,2,117.771267
安徽省芜湖市芜湖县红杨镇红杨树社区六桥自然村,安徽省,芜湖市,芜湖县,31.042194,1,118.547843
安徽省芜湖市镜湖区七更点社区华盛小区,安徽省,芜湖市,镜湖区,31.326241,1,118.363792
安徽省芜湖市镜湖区凯旋社区绿地伊顿公馆,安徽省,芜湖市,镜湖区,31.330208,3,118.411118
安徽省芜湖市镜湖区文化路社区白金湾小区,安徽省,芜湖市,镜湖区,31.33835,1,118.386787
安徽省芜湖市镜湖区海南渡社区绿地6号地块C区,安徽省,芜湖市,镜湖区,31.32761,1,118.415482
安徽省芜湖市鸠江区清水街道金都檀宫小区,安徽省,芜湖市,鸠江区,31.330521,1,118.471642
安徽省芜湖市鸠江区龙山街道西梁山危化品锚地,安徽省,芜湖市,鸠江区,31.497528,1,118.342355
安徽省芜湖市经开区奇瑞BOBO城H区,安徽省,芜湖市,经开区,31.46122,2,118.397308
安徽省六安市裕安区凯旋名门3号楼,安徽省,六安市,裕安区,31.735291,-1,116.473282
安徽省六安市裕安区华邦新华城,安徽省,六安市,裕安区,31.753592,-1,116.488112
安徽省六安市裕安区帝都豪园13栋,安徽省,六安市,裕安区,31.740378,-1,116.484831
安徽省六安市裕安区独山镇茶叶市场,安徽省,六安市,裕安区,31.610867,-1,116.229826
安徽省六安市裕安区狮子岗黄大路村,安徽省,六安市,裕安区,31.711725,-1,116.270926
安徽省六安市裕安区苏埠镇祝张路黄莲村岗桥组,安徽省,六安市,裕安区,31.631645,-1,116.385509
安徽省六安市裕安区西河口镇马林村,安徽省,六安市,裕安区,31.935265,-1,116.136929
安徽省六安市裕安区青山乡八字岗村汪冲组,安徽省,六安市,裕安区,31.564574,-1,116.470584
安徽省六安市裕安区西市街道帝都豪园小区,安徽省,六安市,裕安区,31.740459,2,116.485519
安徽省六安市金安区中市街道前进社区浙东商贸城D区,安徽省,六安市,金安区,31.74611,-1,116.49753
安徽省六安市金安区孙岗镇五十铺村士坤组,安徽省,六安市,金安区,31.596334,-1,116.621473
安徽省六安市金安区椿树镇龙穴村张大郢组,安徽省,六安市,金安区,31.702483,-1,116.658477
安徽省六安市金安区清水河街道刘园社区海心沙小区,安徽省,六安市,金安区,31.77944,-1,116.5069
安徽省六安市金安区椿树镇,安徽省,六安市,金安区,31.687599,1,116.721687
安徽省六安市金寨县关庙乡关庙村,安徽省,六安市,金寨县,31.49868,-1,115.498207
安徽省六安市金寨县南溪镇南溪村,安徽省,六安市,金寨县,31.515394,-1,115.640533
安徽省六安市金寨县吴家店镇街道,安徽省,六安市,金寨县,31.283199,-1,115.578339
安徽省六安市金寨县果子园乡姚冲村,安徽省,六安市,金寨县,31.34622,-1,115.645447
安徽省六安市金寨县梅山镇明逸城小区,安徽省,六安市,金寨县,31.719572,-1,115.930724
安徽省六安市金寨县梅山镇香港花园小区,安徽省,六安市,金寨县,31.7222,-1,115.940178
安徽省六安市金寨县汤汇镇豹迹岩村,安徽省,六安市,金寨县,31.64352,-1,115.581108
安徽省六安市金寨县铁冲乡街道,安徽省,六安市,金寨县,31.744007,-1,115.681234
安徽省六安市金寨县汤家汇镇,安徽省,六安市,金寨县,31.609301,10,115.587952
安徽省六安市金寨县关庙乡,安徽省,六安市,金寨县,31.500496,1,115.499396
安徽省六安市霍山县佛子岭镇通水灌村,安徽省,六安市,霍山县,31.3624,-1,116.306358
安徽省六安市霍山县衡山镇上元街社区,安徽省,六安市,霍山县,31.402969,-1,116.316299
安徽省六安市霍山县衡山镇南岳村,安徽省,六安市,霍山县,31.395321,-1,116.31189
安徽省六安市霍山县衡山镇南潭社区,安徽省,六安市,霍山县,31.40316,-1,116.328957
安徽省六安市霍山县衡山镇和顺花园D区,安徽省,六安市,霍山县,31.402969,-1,116.316299
安徽省六安市霍山县衡山镇文峰社区,安徽省,六安市,霍山县,31.397722,-1,116.339005
安徽省六安市霍山县衡山镇荷香社区,安徽省,六安市,霍山县,31.401733,-1,116.332268
安徽省六安市霍山县衡山镇衡山社区,安徽省,六安市,霍山县,31.39435,-1,116.33297
安徽省六安市霍山县衡山镇西大街社区,安徽省,六安市,霍山县,31.406321,-1,116.323128
安徽省六安市霍山县黑石渡镇新店河村,安徽省,六安市,霍山县,31.432659,-1,116.227768
安徽省六安市霍山县与儿街镇儿街社区,安徽省,六安市,霍山县,31.386,-1,116.44986
安徽省六安市霍山县与儿街镇山王河村,安徽省,六安市,霍山县,31.429562,-1,116.398468
安徽省六安市霍山县与儿街镇,安徽省,六安市,霍山县,31.38673,1,116.446907
安徽省六安市霍山县佛子岭镇,安徽省,六安市,霍山县,31.3601,2,116.25528
安徽省六安市霍山县经济开发区,安徽省,六安市,霍山县,31.424393,1,116.384804
安徽省六安市霍山县衡山镇,安徽省,六安市,霍山县,31.402969,5,116.316299
安徽省六安市霍邱县城关镇玉泉社区惠民小区,安徽省,六安市,霍邱县,32.338051,-1,116.280357
安徽省六安市霍邱县宋店乡留城寺村老庄组,安徽省,六安市,霍邱县,32.181019,-1,116.2192
安徽省六安市霍邱县开发区马圩村学田组,安徽省,六安市,霍邱县,32.07423,-1,116.02655
安徽省六安市霍邱县范桥镇刘庙村北下组,安徽省,六安市,霍邱县,32.447578,-1,116.029572
安徽省六安市霍邱县高塘镇新桥村岗头组,安徽省,六安市,霍邱县,32.384109,-1,116.064636
安徽省六安市霍邱县龙潭镇龙王庙村南楼组,安徽省,六安市,霍邱县,32.101681,-1,115.952332
安徽省六安市霍邱县龙潭镇,安徽省,六安市,霍邱县,32.193272,1,115.994057
安徽省安庆市太湖县小池镇中心村桥头组,安徽省,安庆市,太湖县,30.513041,2,116.429749
安徽省安庆市太湖县新仓镇金鸡村蔡榜组,安徽省,安庆市,太湖县,30.429075,-1,116.390705
安徽省安庆市太湖县晋熙镇天高财富广场,安徽省,安庆市,太湖县,30.449649,-1,116.293952
安徽省安庆市宜秀区大龙山镇百华村何洼组,安徽省,安庆市,宜秀区,30.626396,-1,117.008152
安徽省安庆市宜秀区白泽湖乡大枫村大塘组,安徽省,安庆市,宜秀区,30.612429,-1,117.125908
安徽省安庆市宿松县佐坝乡环湖村桂咀组,安徽省,安庆市,宿松县,29.999941,-1,116.103888
安徽省安庆市宿松县佐坝乡碧岭村徐岭组,安徽省,安庆市,宿松县,30.110281,-1,116.104149
安徽省安庆市宿松县北浴乡马厂村曹湾组,安徽省,安庆市,宿松县,30.380562,-1,115.95224
安徽省安庆市宿松县复兴镇套口村五社组,安徽省,安庆市,宿松县,29.906719,-1,116.536499
安徽省安庆市宿松县孚玉镇光明社区棉麻新居小区,安徽省,安庆市,宿松县,30.164869,-1,116.117973
安徽省安庆市宿松县汇口镇团结村新埂组,安徽省,安庆市,宿松县,29.864571,-1,116.269852
安徽省安庆市宿松县破凉镇雪镇村阳田组,安徽省,安庆市,宿松县,30.226471,-1,116.170883
安徽省安庆市宿松县长铺镇马塘村余西组,安徽省,安庆市,宿松县,30.179251,-1,116.184357
安徽省安庆市宿松县孚玉镇梨园新村小区,安徽省,安庆市,宿松县,30.153099,1,116.126556
安徽省安庆市岳西县冶溪镇琥珀村琥珀组,安徽省,安庆市,岳西县,30.739679,-1,115.911377
安徽省安庆市岳西县古坊乡下坊村宁畈组,安徽省,安庆市,岳西县,30.87841,-1,115.944267
安徽省安庆市岳西县天堂镇城东社区小城宝邸小区,安徽省,安庆市,岳西县,30.85018,-1,116.37159
安徽省安庆市岳西县天堂镇阳光小区,安徽省,安庆市,岳西县,30.84519,-1,116.369392
安徽省安庆市岳西县店前镇店前村李屋组,安徽省,安庆市,岳西县,30.726853,-1,116.017989
安徽省安庆市岳西县河图镇皖源村河湾组,安徽省,安庆市,岳西县,30.91498,-1,115.988853
安徽省安庆市岳西县白帽镇余河村粮油组,安徽省,安庆市,岳西县,30.811904,-1,115.913881
安徽省安庆市怀宁县凉亭乡双湖村庙兴组,安徽省,安庆市,怀宁县,30.733,-1,116.940315
安徽省安庆市怀宁县凉亭乡双湖村珠林组,安徽省,安庆市,怀宁县,30.732938,-1,116.940339
安徽省安庆市怀宁县马庙镇鹿苑村双桂组,安徽省,安庆市,怀宁县,30.737736,-1,116.729433
安徽省安庆市怀宁县黄墩镇高楼村团结组,安徽省,安庆市,怀宁县,30.61282,-1,116.774071
安徽省安庆市怀宁县高河镇黄梅阁小区,安徽省,安庆市,怀宁县,30.734455,1,116.841476
安徽省安庆市怀宁县石牌镇广丰村新建组,安徽省,安庆市,怀宁县,30.403151,4,116.70359
安徽省安庆市怀宁县平山镇鸣凤村胜天组,安徽省,安庆市,怀宁县,30.4627,1,116.652206
安徽省安庆市怀宁县石牌镇广丰村中心组,安徽省,安庆市,怀宁县,30.403151,3,116.70359
安徽省安庆市望江县华阳镇计渡村石闸三组,安徽省,安庆市,望江县,30.086632,-1,116.714848
安徽省安庆市望江县赛口镇兴龙村,安徽省,安庆市,望江县,30.351545,-1,116.787109
安徽省安庆市望江县长岭镇后埠村同东屋,安徽省,安庆市,望江县,30.252064,-1,116.562373
安徽省安庆市望江县雷池乡沟口村先进组,安徽省,安庆市,望江县,30.292819,1,116.911157
安徽省安庆市桐城市双港镇双港镇民畈村新民组,安徽省,安庆市,桐城市,30.797812,-1,116.913445
安徽省安庆市桐城市双港镇潘赛村西瓜组,安徽省,安庆市,桐城市,30.80192,-1,116.998283
安徽省安庆市桐城市文昌街道公园社区粮食局宿舍,安徽省,安庆市,桐城市,31.054087,-1,116.952034
安徽省安庆市桐城市文昌街道石河村大隔组,安徽省,安庆市,桐城市,31.030359,-1,116.946793
安徽省安庆市桐城市新渡镇双墩村合胜组,安徽省,安庆市,桐城市,30.817221,-1,116.845917
安徽省安庆市桐城市新渡镇罗潭村罗潭组,安徽省,安庆市,桐城市,30.849789,-1,116.889099
安徽省安庆市桐城市范岗镇棋盘岭村张老屋队,安徽省,安庆市,桐城市,30.933427,-1,116.916796
安徽省安庆市桐城市龙眠街道碧桂园小区,安徽省,安庆市,桐城市,31.06056,-1,116.972771
安徽省安庆市桐城市龙眠街道长生社区三隔组,安徽省,安庆市,桐城市,31.06056,-1,116.972771
安徽省安庆市桐城市龙眠街道阅城国际小区,安徽省,安庆市,桐城市,31.044289,-1,116.965897
安徽省安庆市桐城市龙眠街道黄燕村横排组,安徽省,安庆市,桐城市,31.104891,-1,116.888329
安徽省安庆市桐城市双港镇民畈村新民组,安徽省,安庆市,桐城市,30.797798,1,116.913445
安徽省安庆市桐城市新渡镇永久村程西组,安徽省,安庆市,桐城市,30.92424,1,116.892921
安徽省安庆市桐城市银杏花园小区,安徽省,安庆市,桐城市,30.819349,1,116.943764
安徽省安庆市潜山市梅城镇水岸江南B区,安徽省,安庆市,潜山市,30.636589,-1,116.584976
安徽省安庆市潜山市源潭镇田墩新村,安徽省,安庆市,潜山市,30.89422,-1,116.680588
安徽省安庆市经开区菱北街道菱建小区,安徽省,安庆市,经开区,30.53948,-1,117.066719
安徽省安庆市经开区菱北街道香樟里小区,安徽省,安庆市,经开区,30.53582,-1,117.060242
安徽省安庆市经开区景湖嘉苑小区,安徽省,安庆市,经开区,30.53089,2,117.073341
安徽省安庆市迎江区华中路街道御景国际小区,安徽省,安庆市,迎江区,30.51236,-1,117.053482
安徽省安庆市迎江区滨江街道碧桂园1号公园小区,安徽省,安庆市,迎江区,30.507849,-1,117.043861
安徽省安庆市迎江区碧桂园1号公园小区,安徽省,安庆市,迎江区,30.507849,1,117.043861
安徽省安庆市大观区关岳庙街二监宿舍小区,安徽省,安庆市,大观区,30.511669,2,117.03791
安徽省蚌埠市淮上区吴小街镇通城紫都10栋,安徽省,蚌埠市,淮上区,32.96909,1,117.394226
安徽省蚌埠市淮上区小蚌埠镇外滩花园20栋,安徽省,蚌埠市,淮上区,32.967941,1,117.365273
安徽省蚌埠市淮上区小蚌埠镇荷花园小区一期A5号楼,安徽省,蚌埠市,淮上区,32.97194,1,117.37923
安徽省蚌埠市淮上区梅桥镇淝南村,安徽省,蚌埠市,淮上区,33.033421,2,117.299858
安徽省蚌埠市淮上区淮滨街道上河时代北区,安徽省,蚌埠市,淮上区,32.969009,1,117.366173
安徽省蚌埠市淮上区淮滨街道上河时代北区20栋,安徽省,蚌埠市,淮上区,32.96957,1,117.365227
安徽省蚌埠市淮上区小蚌埠镇荷花园1期12栋,安徽省,蚌埠市,淮上区,32.970314,1,117.376045
安徽省蚌埠市淮上区小蚌埠镇荷花园1期A5栋,安徽省,蚌埠市,淮上区,32.970314,1,117.376045
安徽省蚌埠市禹会区张公山街道张公山二村对面郊区机关宿舍楼,安徽省,蚌埠市,禹会区,32.925079,1,117.331947
安徽省蚌埠市禹会区张公山街道张公山北门制钉厂,安徽省,蚌埠市,禹会区,32.92477,1,117.340236
安徽省蚌埠市禹会区纬四街道胜利公寓2栋,安徽省,蚌埠市,禹会区,32.938129,1,117.348953
安徽省蚌埠市禹会区钓鱼台街道锦绣香堤B区13栋,安徽省,蚌埠市,禹会区,32.91294,2,117.34844
安徽省蚌埠市禹会区钓鱼台街道喜盈门二期,安徽省,蚌埠市,禹会区,32.913181,1,117.348862
安徽省蚌埠市禹会区张公山派出所旁,安徽省,蚌埠市,禹会区,32.926412,1,117.333035
安徽省蚌埠市禹会区张公山街道张公山4村419栋,安徽省,蚌埠市,禹会区,32.921941,2,117.328713
安徽省蚌埠市禹会区张公山街道张公山六村613栋,安徽省,蚌埠市,禹会区,32.922749,3,117.334274
安徽省蚌埠市禹会区朝阳街道怡康新都1栋,安徽省,蚌埠市,禹会区,32.928459,1,117.348862
安徽省蚌埠市禹会区马城镇胡圩村,安徽省,蚌埠市,禹会区,32.864189,2,117.210197
安徽省蚌埠市禹会区纬四街道新船塘小区3栋,安徽省,蚌埠市,禹会区,32.941181,1,117.349411
安徽省蚌埠市禹会区张公山街道丰原小区3栋,安徽省,蚌埠市,禹会区,32.925974,1,117.340755
安徽省蚌埠市禹会区钓鱼台街道车苑小区67栋,安徽省,蚌埠市,禹会区,32.904968,1,117.33976
安徽省蚌埠市禹会区纬四街道天地人花园1栋,安徽省,蚌埠市,禹会区,32.938345,1,117.343478
安徽省蚌埠市禹会区钓鱼台街道车苑小区6栋,安徽省,蚌埠市,禹会区,32.904968,1,117.33976
安徽省蚌埠市蚌山区宏业村街道万达广场C区3号楼,安徽省,蚌埠市,蚌山区,32.919636,1,117.359962
